"HIOKI E.E. CORPORATION","IM3570","Ver. 3.11"

"DATE","23-03-29"
"TIME","10:10:24"

"SOURCE","FREQ"
"TRIG","SEQ"
"DRAW","REAL"
"TRIG DELAY","0.0000","s"
"DCBIAS","OFF"

"V","0.150","V"
"RANGE","AUTO"
"SPEED","MED"
"AVG","OFF"
"POINT DELAY","0.0000","s"
"196","14.804E+03","4.455687E+03","-89.075"
"197","14.834E+03","4.446512E+03","-89.064"
"198","14.864E+03","4.436950E+03","-89.060"
"199","14.893E+03","4.428595E+03","-89.067"
"200","14.923E+03","4.419548E+03","-89.062"
"201","14.953E+03","4.410663E+03","-89.074"
"202","14.984E+03","4.401860E+03","-89.073"
"203","15.014E+03","4.392855E+03","-89.064"
"204","15.044E+03","4.384025E+03","-89.064"
"205","15.074E+03","4.375243E+03","-89.068"
"206","15.105E+03","4.366122E+03","-89.063"
"207","15.135E+03","4.357662E+03","-89.071"
"208","15.166E+03","4.348772E+03","-89.068"
"209","15.196E+03","4.339709E+03","-89.064"
"210","15.227E+03","4.330757E+03","-89.058"
"211","15.257E+03","4.322519E+03","-89.064"
"212","15.288E+03","4.313922E+03","-89.069"
"213","15.319E+03","4.305247E+03","-89.063"
"214","15.350E+03","4.296456E+03","-89.068"
"215","15.381E+03","4.286937E+03","-89.061"
"216","15.412E+03","4.279236E+03","-89.063"
"217","15.443E+03","4.269847E+03","-89.070"
"218","15.474E+03","4.261164E+03","-89.065"
"219","15.505E+03","4.252282E+03","-89.065"
"220","15.536E+03","4.244186E+03","-89.064"
"221","15.567E+03","4.235947E+03","-89.065"
"222","15.599E+03","4.227252E+03","-89.065"
"223","15.630E+03","4.218403E+03","-89.065"
"224","15.662E+03","4.209697E+03","-89.068"
"225","15.693E+03","4.201395E+03","-89.067"
"226","15.725E+03","4.192973E+03","-89.065"
"227","15.756E+03","4.185129E+03","-89.071"
"228","15.788E+03","4.175965E+03","-89.068"
"229","15.820E+03","4.167782E+03","-89.069"
"230","15.852E+03","4.159188E+03","-89.071"
"231","15.884E+03","4.149499E+03","-89.063"
"232","15.916E+03","4.142066E+03","-89.065"
"233","15.948E+03","4.133699E+03","-89.062"
"234","15.980E+03","4.125543E+03","-89.060"
"235","16.012E+03","4.117045E+03","-89.071"
"236","16.044E+03","4.108829E+03","-89.064"
"237","16.077E+03","4.100903E+03","-89.061"
"238","16.109E+03","4.092499E+03","-89.066"
"239","16.141E+03","4.084154E+03","-89.065"
"240","16.174E+03","4.075640E+03","-89.068"
"241","16.207E+03","4.067085E+03","-89.068"
"242","16.239E+03","4.059171E+03","-89.061"
"243","16.272E+03","4.051538E+03","-89.061"
"244","16.305E+03","4.042911E+03","-89.063"
"245","16.338E+03","4.034474E+03","-89.064"
"246","16.370E+03","4.026285E+03","-89.062"
"247","16.403E+03","4.018226E+03","-89.059"
"248","16.436E+03","4.010285E+03","-89.060"
"249","16.470E+03","4.002021E+03","-89.062"
"250","16.503E+03","3.994033E+03","-89.065"
"251","16.536E+03","3.985569E+03","-89.062"
"252","16.569E+03","3.977665E+03","-89.063"
"253","16.603E+03","3.969593E+03","-89.062"
"254","16.636E+03","3.961656E+03","-89.066"
"255","16.670E+03","3.953615E+03","-89.066"
"256","16.703E+03","3.945823E+03","-89.059"
"257","16.737E+03","3.937486E+03","-89.063"
"258","16.770E+03","3.930204E+03","-89.067"
"259","16.804E+03","3.922044E+03","-89.072"
"260","16.838E+03","3.913819E+03","-89.065"
"261","16.872E+03","3.906000E+03","-89.065"
"262","16.906E+03","3.897611E+03","-89.058"
"263","16.940E+03","3.890028E+03","-89.068"
"264","16.974E+03","3.881719E+03","-89.062"
"265","17.008E+03","3.874278E+03","-89.063"
"266","17.043E+03","3.865879E+03","-89.059"
"267","17.077E+03","3.858139E+03","-89.060"
"268","17.111E+03","3.851091E+03","-89.063"
"269","17.146E+03","3.842984E+03","-89.066"
"270","17.180E+03","3.835090E+03","-89.063"
"271","17.215E+03","3.826874E+03","-89.061"
"272","17.249E+03","3.819439E+03","-89.055"
"273","17.284E+03","3.811653E+03","-89.063"
"274","17.319E+03","3.803823E+03","-89.059"
"275","17.354E+03","3.796137E+03","-89.061"
"276","17.389E+03","3.788609E+03","-89.066"
"277","17.424E+03","3.780300E+03","-89.063"
"278","17.459E+03","3.773403E+03","-89.058"
"279","17.494E+03","3.765736E+03","-89.062"
"280","17.529E+03","3.757807E+03","-89.063"
"281","17.565E+03","3.750334E+03","-89.059"
"282","17.600E+03","3.743202E+03","-89.063"
"283","17.635E+03","3.735189E+03","-89.062"
"284","17.671E+03","3.727559E+03","-89.061"
"285","17.707E+03","3.719616E+03","-89.061"
"286","17.742E+03","3.712861E+03","-89.058"
"287","17.778E+03","3.704567E+03","-89.058"
"288","17.814E+03","3.697454E+03","-89.060"
"289","17.850E+03","3.690014E+03","-89.057"
"290","17.886E+03","3.681983E+03","-89.059"
"291","17.922E+03","3.674527E+03","-89.058"
"292","17.958E+03","3.667362E+03","-89.059"
"293","17.994E+03","3.659311E+03","-89.058"
"294","18.030E+03","3.652656E+03","-89.055"
"295","18.066E+03","3.644963E+03","-89.053"
"296","18.103E+03","3.637772E+03","-89.057"
"297","18.139E+03","3.629887E+03","-89.063"
"298","18.176E+03","3.622992E+03","-89.059"
"299","18.212E+03","3.615687E+03","-89.055"
"300","18.249E+03","3.608093E+03","-89.058"
"301","18.286E+03","3.600863E+03","-89.054"
"302","18.323E+03","3.593560E+03","-89.056"
"303","18.360E+03","3.585891E+03","-89.064"
"304","18.396E+03","3.578759E+03","-89.059"
"305","18.434E+03","3.571307E+03","-89.053"
"306","18.471E+03","3.564165E+03","-89.059"
"307","18.508E+03","3.556998E+03","-89.056"
"308","18.545E+03","3.549652E+03","-89.052"
"309","18.582E+03","3.542396E+03","-89.056"
"310","18.620E+03","3.534878E+03","-89.060"
"311","18.657E+03","3.528090E+03","-89.057"
"312","18.695E+03","3.521093E+03","-89.056"
"313","18.733E+03","3.513818E+03","-89.057"
"314","18.770E+03","3.506564E+03","-89.058"
"315","18.808E+03","3.499340E+03","-89.054"
"316","18.846E+03","3.492007E+03","-89.054"
"317","18.884E+03","3.485078E+03","-89.055"
"318","18.922E+03","3.477999E+03","-89.053"
"319","18.960E+03","3.470821E+03","-89.053"
"320","18.998E+03","3.464257E+03","-89.054"
"321","19.037E+03","3.456937E+03","-89.059"
"322","19.075E+03","3.449793E+03","-89.056"
"323","19.113E+03","3.442927E+03","-89.056"
"324","19.152E+03","3.435587E+03","-89.058"
"325","19.190E+03","3.428594E+03","-89.054"
"326","19.229E+03","3.421446E+03","-89.052"
"327","19.268E+03","3.414702E+03","-89.053"
"328","19.307E+03","3.407575E+03","-89.050"
"329","19.345E+03","3.401054E+03","-89.050"
"330","19.384E+03","3.393870E+03","-89.053"
"331","19.423E+03","3.387279E+03","-89.052"
"332","19.463E+03","3.379841E+03","-89.057"
"333","19.502E+03","3.372963E+03","-89.052"
"334","19.541E+03","3.366490E+03","-89.059"
"335","19.580E+03","3.359248E+03","-89.056"
"336","19.620E+03","3.352326E+03","-89.047"
"337","19.659E+03","3.345625E+03","-89.049"
"338","19.699E+03","3.338788E+03","-89.053"
"339","19.739E+03","3.331871E+03","-89.049"
"340","19.778E+03","3.325183E+03","-89.054"
"341","19.818E+03","3.318531E+03","-89.049"
"342","19.858E+03","3.311648E+03","-89.051"
"343","19.898E+03","3.304953E+03","-89.048"
"344","19.938E+03","3.298081E+03","-89.053"
"345","19.978E+03","3.291525E+03","-89.053"
"346","20.018E+03","3.285042E+03","-89.052"
"347","20.059E+03","3.277708E+03","-89.053"
"348","20.099E+03","3.271403E+03","-89.051"
"349","20.140E+03","3.264469E+03","-89.047"
"350","20.180E+03","3.257974E+03","-89.054"
"351","20.221E+03","3.251254E+03","-89.049"
"352","20.262E+03","3.244584E+03","-89.051"
"353","20.302E+03","3.238120E+03","-89.050"
"354","20.343E+03","3.231406E+03","-89.052"
"355","20.384E+03","3.224714E+03","-89.046"
"356","20.425E+03","3.217944E+03","-89.047"
"357","20.466E+03","3.211454E+03","-89.045"
"358","20.508E+03","3.205199E+03","-89.049"
"359","20.549E+03","3.198498E+03","-89.049"
"360","20.590E+03","3.191832E+03","-89.051"
"361","20.632E+03","3.185288E+03","-89.046"
"362","20.673E+03","3.178922E+03","-89.050"
"363","20.715E+03","3.172407E+03","-89.049"
"364","20.757E+03","3.165830E+03","-89.045"
"365","20.798E+03","3.159317E+03","-89.044"
"366","20.840E+03","3.152854E+03","-89.051"
"367","20.882E+03","3.146401E+03","-89.043"
"368","20.924E+03","3.140295E+03","-89.046"
"369","20.967E+03","3.133476E+03","-89.049"
"370","21.009E+03","3.127187E+03","-89.046"
"371","21.051E+03","3.120641E+03","-89.048"
"372","21.093E+03","3.114275E+03","-89.050"
"373","21.136E+03","3.107970E+03","-89.049"
"374","21.178E+03","3.101582E+03","-89.044"
"375","21.221E+03","3.095249E+03","-89.048"
"376","21.264E+03","3.088711E+03","-89.048"
"377","21.307E+03","3.082645E+03","-89.046"
"378","21.350E+03","3.076178E+03","-89.051"
"379","21.393E+03","3.069749E+03","-89.047"
"380","21.436E+03","3.063518E+03","-89.047"
"381","21.479E+03","3.057453E+03","-89.046"
"382","21.522E+03","3.051079E+03","-89.042"
"383","21.565E+03","3.044734E+03","-89.049"
"384","21.609E+03","3.038397E+03","-89.049"
"385","21.652E+03","3.032292E+03","-89.051"
"386","21.696E+03","3.026052E+03","-89.054"
"387","21.740E+03","3.019696E+03","-89.047"
"388","21.783E+03","3.013582E+03","-89.048"
"389","21.827E+03","3.007520E+03","-89.046"
"390","21.871E+03","3.000994E+03","-89.045"
"391","21.915E+03","2.994998E+03","-89.046"
"392","21.959E+03","2.988897E+03","-89.041"
"393","22.004E+03","2.982549E+03","-89.045"
"394","22.048E+03","2.976747E+03","-89.045"
"395","22.092E+03","2.970622E+03","-89.042"
"396","22.137E+03","2.964279E+03","-89.048"
"397","22.181E+03","2.958134E+03","-89.047"
"398","22.226E+03","2.952036E+03","-89.042"
"399","22.271E+03","2.945951E+03","-89.041"
"400","22.316E+03","2.939810E+03","-89.047"
"401","22.361E+03","2.934138E+03","-89.046"
"402","22.406E+03","2.927769E+03","-89.045"
"403","22.451E+03","2.921798E+03","-89.046"
"404","22.496E+03","2.915674E+03","-89.043"
"405","22.541E+03","2.909972E+03","-89.045"
"406","22.587E+03","2.903864E+03","-89.042"
"407","22.632E+03","2.898054E+03","-89.045"
"408","22.678E+03","2.891682E+03","-89.043"
"409","22.723E+03","2.886139E+03","-89.047"
"410","22.769E+03","2.879883E+03","-89.046"
"411","22.815E+03","2.873995E+03","-89.050"
"412","22.861E+03","2.868472E+03","-89.046"
"413","22.907E+03","2.862362E+03","-89.045"
"414","22.953E+03","2.856337E+03","-89.045"
"415","22.999E+03","2.850595E+03","-89.043"
"416","23.046E+03","2.844522E+03","-89.043"
"417","23.092E+03","2.838705E+03","-89.041"
"418","23.139E+03","2.832911E+03","-89.046"
"419","23.185E+03","2.827023E+03","-89.047"
"420","23.232E+03","2.821097E+03","-89.042"
"421","23.279E+03","2.815373E+03","-89.046"
"422","23.326E+03","2.809378E+03","-89.044"
"423","23.373E+03","2.803704E+03","-89.039"
"424","23.420E+03","2.797939E+03","-89.041"
"425","23.467E+03","2.792183E+03","-89.044"
"426","23.514E+03","2.786427E+03","-89.039"
"427","23.561E+03","2.780662E+03","-89.041"
"428","23.609E+03","2.774690E+03","-89.042"
"429","23.656E+03","2.768940E+03","-89.044"
"430","23.704E+03","2.763141E+03","-89.047"
"431","23.752E+03","2.757520E+03","-89.041"
"432","23.800E+03","2.751752E+03","-89.042"
"433","23.848E+03","2.746073E+03","-89.041"
"434","23.896E+03","2.740478E+03","-89.042"
"435","23.944E+03","2.734855E+03","-89.038"
"436","23.992E+03","2.729312E+03","-89.042"
"437","24.040E+03","2.723486E+03","-89.047"
"438","24.089E+03","2.717728E+03","-89.041"
"439","24.137E+03","2.712243E+03","-89.043"
"440","24.186E+03","2.706616E+03","-89.038"
"441","24.234E+03","2.701011E+03","-89.038"
"442","24.283E+03","2.695483E+03","-89.041"
"443","24.332E+03","2.689842E+03","-89.041"
"444","24.381E+03","2.684442E+03","-89.040"
"445","24.430E+03","2.678747E+03","-89.043"
"446","24.479E+03","2.673136E+03","-89.043"
"447","24.529E+03","2.667535E+03","-89.042"
"448","24.578E+03","2.662042E+03","-89.042"
"449","24.628E+03","2.656627E+03","-89.043"
"450","24.677E+03","2.651047E+03","-89.039"
"451","24.727E+03","2.645543E+03","-89.039"
"452","24.777E+03","2.639921E+03","-89.042"
"453","24.827E+03","2.634441E+03","-89.041"
"454","24.877E+03","2.628897E+03","-89.041"
"455","24.927E+03","2.623599E+03","-89.043"
"456","24.977E+03","2.618053E+03","-89.041"
"457","25.027E+03","2.612741E+03","-89.040"
"458","25.078E+03","2.607274E+03","-89.042"
"459","25.128E+03","2.601995E+03","-89.037"
"460","25.179E+03","2.596462E+03","-89.039"
"461","25.229E+03","2.590984E+03","-89.039"
"462","25.280E+03","2.585409E+03","-89.039"
"463","25.331E+03","2.580176E+03","-89.038"
"464","25.382E+03","2.574868E+03","-89.038"
"465","25.433E+03","2.569355E+03","-89.039"
"466","25.485E+03","2.564082E+03","-89.041"
"467","25.536E+03","2.558763E+03","-89.039"
"468","25.587E+03","2.553594E+03","-89.040"
"469","25.639E+03","2.548090E+03","-89.037"
"470","25.690E+03","2.542794E+03","-89.036"
"471","25.742E+03","2.537359E+03","-89.035"
"472","25.794E+03","2.532211E+03","-89.037"
"473","25.846E+03","2.526796E+03","-89.038"
"474","25.898E+03","2.521613E+03","-89.038"
"475","25.950E+03","2.516306E+03","-89.037"
"476","26.002E+03","2.511127E+03","-89.037"
"477","26.055E+03","2.505792E+03","-89.038"
"478","26.107E+03","2.500695E+03","-89.037"
"479","26.160E+03","2.495373E+03","-89.037"
"480","26.212E+03","2.490310E+03","-89.037"
"481","26.265E+03","2.484961E+03","-89.036"
"482","26.318E+03","2.479759E+03","-89.038"
"483","26.371E+03","2.474761E+03","-89.037"
"484","26.424E+03","2.469472E+03","-89.036"
"485","26.477E+03","2.464254E+03","-89.034"
"486","26.531E+03","2.458984E+03","-89.034"
"487","26.584E+03","2.453876E+03","-89.034"
"488","26.638E+03","2.448687E+03","-89.036"
"489","26.691E+03","2.443665E+03","-89.033"
"490","26.745E+03","2.438514E+03","-89.034"
"491","26.799E+03","2.433411E+03","-89.036"
"492","26.853E+03","2.428276E+03","-89.035"
"493","26.907E+03","2.423227E+03","-89.033"
"494","26.961E+03","2.418169E+03","-89.035"
"495","27.016E+03","2.412998E+03","-89.036"
"496","27.070E+03","2.408021E+03","-89.032"
"497","27.124E+03","2.403007E+03","-89.029"
"498","27.179E+03","2.397989E+03","-89.032"
"499","27.234E+03","2.392821E+03","-89.033"
"500","27.289E+03","2.387831E+03","-89.031"
"501","27.344E+03","2.382657E+03","-89.031"
"502","27.399E+03","2.377776E+03","-89.036"
"503","27.454E+03","2.372750E+03","-89.033"
"504","27.509E+03","2.367641E+03","-89.031"
"505","27.565E+03","2.362676E+03","-89.029"
"506","27.620E+03","2.357666E+03","-89.033"
"507","27.676E+03","2.352916E+03","-89.033"
"508","27.731E+03","2.347823E+03","-89.029"
"509","27.787E+03","2.342842E+03","-89.030"
"510","27.843E+03","2.337963E+03","-89.029"
"511","27.899E+03","2.332896E+03","-89.031"
"512","27.955E+03","2.327943E+03","-89.029"
"513","28.012E+03","2.323083E+03","-89.031"
"514","28.068E+03","2.318221E+03","-89.030"
"515","28.125E+03","2.313196E+03","-89.030"
"516","28.181E+03","2.308452E+03","-89.029"
"517","28.238E+03","2.303553E+03","-89.029"
"518","28.295E+03","2.298492E+03","-89.026"
"519","28.352E+03","2.293666E+03","-89.029"
"520","28.409E+03","2.288762E+03","-89.030"
"521","28.466E+03","2.283802E+03","-89.026"
"522","28.524E+03","2.278974E+03","-89.026"
"523","28.581E+03","2.273989E+03","-89.028"
"524","28.639E+03","2.269220E+03","-89.027"
"525","28.696E+03","2.264408E+03","-89.024"
"526","28.754E+03","2.259440E+03","-89.026"
"527","28.812E+03","2.254523E+03","-89.021"
"528","28.870E+03","2.249688E+03","-89.022"
"529","28.928E+03","2.244757E+03","-89.018"
"530","28.986E+03","2.239868E+03","-89.013"
"531","29.045E+03","2.234970E+03","-89.012"
"532","29.103E+03","2.229905E+03","-89.008"
"533","29.162E+03","2.224876E+03","-89.001"
"534","29.221E+03","2.219830E+03","-88.994"
"535","29.279E+03","2.215029E+03","-88.983"
"536","29.338E+03","2.209927E+03","-88.965"
"537","29.397E+03","2.205215E+03","-88.944"
"538","29.457E+03","2.200465E+03","-88.912"
"539","29.516E+03","2.196374E+03","-88.879"
"540","29.575E+03","2.193091E+03","-88.846"
"541","29.635E+03","2.190214E+03","-88.830"
"542","29.695E+03","2.187413E+03","-88.848"
"543","29.754E+03","2.184116E+03","-88.887"
"544","29.814E+03","2.179891E+03","-88.917"
"545","29.874E+03","2.175203E+03","-88.941"
"546","29.935E+03","2.170351E+03","-88.959"
"547","29.995E+03","2.165435E+03","-88.969"
"548","30.055E+03","2.160652E+03","-88.982"
"549","30.116E+03","2.155869E+03","-88.989"
"550","30.176E+03","2.151150E+03","-88.988"
"551","30.237E+03","2.146457E+03","-88.998"
"552","30.298E+03","2.141688E+03","-88.997"
"553","30.359E+03","2.137081E+03","-89.002"
"554","30.420E+03","2.132236E+03","-89.003"
"555","30.482E+03","2.127557E+03","-89.008"
"556","30.543E+03","2.122879E+03","-89.008"
"557","30.604E+03","2.118355E+03","-89.008"
"558","30.666E+03","2.113609E+03","-89.008"
"559","30.728E+03","2.109024E+03","-89.013"
"560","30.790E+03","2.104313E+03","-89.010"
"561","30.852E+03","2.099927E+03","-89.013"
"562","30.914E+03","2.095195E+03","-89.010"
"563","30.976E+03","2.090663E+03","-89.010"
"564","31.038E+03","2.085999E+03","-89.009"
"565","31.101E+03","2.081522E+03","-89.003"
"566","31.164E+03","2.076722E+03","-88.997"
