"HIOKI E.E. CORPORATION","IM3570","Ver. 3.11"

"DATE","23-03-29"
"TIME","10:13:26"

"SOURCE","FREQ"
"TRIG","SEQ"
"DRAW","REAL"
"TRIG DELAY","0.0000","s"
"DCBIAS","OFF"

"V","0.150","V"
"RANGE","AUTO"
"SPEED","MED"
"AVG","OFF"
"POINT DELAY","0.0000","s"
"No.","FREQUENCY(Hz)","G[S]","B[S]"
"483","155.39E+03","29.61270E-06","1.139466E-03"
"484","156.51E+03","26.69035E-06","1.166262E-03"
"485","157.63E+03","26.01458E-06","1.192491E-03"
"486","158.75E+03","27.02506E-06","1.218665E-03"
"487","159.89E+03","28.83754E-06","1.244495E-03"
"488","161.03E+03","31.31946E-06","1.272529E-03"
"489","162.19E+03","42.52220E-06","1.305023E-03"
"490","163.35E+03","81.62330E-06","1.319584E-03"
"491","164.52E+03","64.48925E-06","1.293561E-03"
"492","165.69E+03","46.16263E-06","1.321860E-03"
"493","166.88E+03","43.72735E-06","1.344261E-03"
"494","168.07E+03","38.90540E-06","1.365603E-03"
"495","169.27E+03","35.17126E-06","1.388679E-03"
"496","170.49E+03","33.22306E-06","1.412990E-03"
"497","171.71E+03","32.96628E-06","1.436818E-03"
"498","172.93E+03","33.91180E-06","1.458887E-03"
"499","174.17E+03","32.52968E-06","1.479963E-03"
"500","175.42E+03","31.42488E-06","1.504088E-03"
"501","176.67E+03","31.51986E-06","1.527855E-03"
"502","177.94E+03","32.49190E-06","1.551775E-03"
"503","179.21E+03","33.87337E-06","1.574955E-03"
"504","180.49E+03","35.41224E-06","1.598608E-03"
"505","181.78E+03","37.17504E-06","1.622588E-03"
"506","183.09E+03","39.93919E-06","1.647451E-03"
"507","184.40E+03","47.37961E-06","1.672127E-03"
"508","185.71E+03","57.75756E-06","1.686567E-03"
"509","187.04E+03","53.35889E-06","1.701057E-03"
"510","188.38E+03","52.51279E-06","1.719301E-03"
"511","189.73E+03","44.38095E-06","1.737521E-03"
"512","191.09E+03","37.29616E-06","1.766171E-03"
"513","192.45E+03","37.40879E-06","1.795795E-03"
"514","193.83E+03","39.48066E-06","1.820031E-03"
"515","195.22E+03","38.50690E-06","1.846579E-03"
"516","196.62E+03","38.02815E-06","1.873103E-03"
"517","198.02E+03","37.12080E-06","1.901259E-03"
"518","199.44E+03","37.47540E-06","1.931050E-03"
"519","200.87E+03","39.03535E-06","1.961866E-03"
"520","202.30E+03","41.25646E-06","1.993859E-03"
"521","203.75E+03","44.69248E-06","2.028010E-03"
"522","205.21E+03","51.56149E-06","2.066072E-03"
"523","206.68E+03","71.60061E-06","2.108224E-03"
"524","208.16E+03","103.9049E-06","2.111690E-03"
"525","209.64E+03","91.39903E-06","2.139638E-03"
"526","211.15E+03","109.5720E-06","2.175243E-03"
"527","212.66E+03","158.8726E-06","2.176651E-03"
"528","214.18E+03","116.6919E-06","2.138977E-03"
"529","215.71E+03","72.93399E-06","2.187227E-03"
"530","217.25E+03","61.74928E-06","2.239965E-03"
"531","218.81E+03","58.93132E-06","2.288414E-03"
"532","220.37E+03","59.40432E-06","2.335283E-03"
"533","221.95E+03","61.19363E-06","2.382708E-03"
"534","223.54E+03","63.93434E-06","2.431504E-03"
"535","225.14E+03","67.67156E-06","2.482637E-03"
"536","226.75E+03","71.95688E-06","2.536891E-03"
"537","228.37E+03","77.63815E-06","2.595337E-03"
"538","230.01E+03","84.18824E-06","2.659332E-03"
"539","231.65E+03","92.73556E-06","2.729991E-03"
"540","233.31E+03","104.2982E-06","2.809726E-03"
"541","234.98E+03","120.7509E-06","2.901541E-03"
"542","236.66E+03","149.3224E-06","3.009990E-03"
"543","238.35E+03","204.9978E-06","3.110897E-03"
"544","240.06E+03","220.2073E-06","3.233136E-03"
"545","241.78E+03","278.1262E-06","3.420710E-03"
"546","243.51E+03","413.5165E-06","3.650835E-03"
"547","245.25E+03","649.5474E-06","3.810033E-03"
"548","247.00E+03","818.5358E-06","4.042296E-03"
"549","248.77E+03","1.198745E-03","4.312905E-03"
"550","250.55E+03","1.849607E-03","4.768248E-03"
"551","252.34E+03","3.244200E-03","4.752506E-03"
"552","254.15E+03","4.681797E-03","3.321598E-03"
"553","255.97E+03","4.553168E-03","1.228607E-03"
"554","257.80E+03","3.162581E-03","36.40590E-06"
"555","259.64E+03","1.927787E-03","-17.83635E-06"
"556","261.50E+03","1.195613E-03","288.2181E-06"
"557","263.37E+03","782.2161E-06","613.7812E-06"
"558","265.26E+03","531.0945E-06","906.8817E-06"
"559","267.15E+03","391.0513E-06","1.157581E-03"
"560","269.07E+03","313.8938E-06","1.359268E-03"
"561","270.99E+03","274.9868E-06","1.513746E-03"
"562","272.93E+03","249.2993E-06","1.623458E-03"
"563","274.88E+03","204.6084E-06","1.710485E-03"
"564","276.85E+03","158.9552E-06","1.810147E-03"
"565","278.83E+03","129.9362E-06","1.910455E-03"
"566","280.83E+03","112.6236E-06","2.006609E-03"
"567","282.84E+03","109.5136E-06","2.100711E-03"
"568","284.86E+03","130.9674E-06","2.179908E-03"
"569","286.90E+03","150.5280E-06","2.218111E-03"
"570","288.95E+03","132.2365E-06","2.261272E-03"
"571","291.02E+03","130.9484E-06","2.320865E-03"
"572","293.10E+03","132.0979E-06","2.362924E-03"
"573","295.20E+03","119.9956E-06","2.423403E-03"
"574","297.31E+03","150.0380E-06","2.486327E-03"
"575","299.44E+03","187.3928E-06","2.464823E-03"
"576","301.58E+03","111.9503E-06","2.483599E-03"
"577","303.74E+03","86.43869E-06","2.554518E-03"
"578","305.91E+03","80.46867E-06","2.615136E-03"
"579","308.10E+03","76.05943E-06","2.670220E-03"
"580","310.30E+03","73.39010E-06","2.727838E-03"
"581","312.52E+03","77.47650E-06","2.787031E-03"
"582","314.76E+03","84.17592E-06","2.842340E-03"
"583","317.01E+03","91.13638E-06","2.905049E-03"
"584","319.28E+03","114.0644E-06","2.981379E-03"
"585","321.56E+03","183.4503E-06","3.056375E-03"
"586","323.87E+03","322.4176E-06","3.051722E-03"
"587","326.18E+03","305.7594E-06","2.879982E-03"
"588","328.52E+03","151.4771E-06","2.911346E-03"
"589","330.87E+03","108.2667E-06","3.005579E-03"
"590","333.23E+03","98.34541E-06","3.076478E-03"
"591","335.62E+03","88.68261E-06","3.146791E-03"
"592","338.02E+03","89.84665E-06","3.220011E-03"
"593","340.44E+03","99.46042E-06","3.296532E-03"
"594","342.88E+03","126.9607E-06","3.384353E-03"
"595","345.33E+03","223.2993E-06","3.464096E-03"
"596","347.80E+03","284.9565E-06","3.349602E-03"
"597","350.29E+03","175.6443E-06","3.392603E-03"
"598","352.79E+03","149.1098E-06","3.488206E-03"
"599","355.32E+03","164.8828E-06","3.589107E-03"
"600","357.86E+03","236.7355E-06","3.648303E-03"
"601","360.42E+03","196.6558E-06","3.641135E-03"
"602","363.00E+03","155.0859E-06","3.761999E-03"
"603","365.60E+03","161.8535E-06","3.894462E-03"
"604","368.21E+03","189.6117E-06","4.041635E-03"
"605","370.85E+03","236.1053E-06","4.219231E-03"
"606","373.50E+03","328.3097E-06","4.445842E-03"
"607","376.17E+03","520.4346E-06","4.754766E-03"
"608","378.87E+03","1.011113E-03","5.100932E-03"
"609","381.58E+03","1.721149E-03","5.117768E-03"
"610","384.31E+03","3.280926E-03","5.061642E-03"
"611","387.06E+03","3.190557E-03","1.814122E-03"
"612","389.83E+03","1.181952E-03","1.964018E-03"
"613","392.62E+03","638.6998E-06","2.591051E-03"
"614","395.43E+03","515.5650E-06","3.034576E-03"
"615","398.25E+03","733.1671E-06","3.343360E-03"
"616","401.10E+03","783.4213E-06","3.266523E-03"
"617","403.97E+03","954.9441E-06","2.975399E-03"
"618","406.86E+03","484.7963E-06","2.912336E-03"
"619","409.78E+03","272.3107E-06","3.114359E-03"
"620","412.71E+03","184.0873E-06","3.314245E-03"
"621","415.66E+03","167.1189E-06","3.482160E-03"
"622","418.63E+03","190.8812E-06","3.608679E-03"
"623","421.63E+03","192.7666E-06","3.685658E-03"
"624","424.65E+03","211.2249E-06","3.804862E-03"
"625","427.69E+03","263.6275E-06","3.827026E-03"
"626","430.75E+03","226.5703E-06","3.856780E-03"
"627","433.83E+03","186.1149E-06","3.945422E-03"
"628","436.93E+03","167.0864E-06","4.045929E-03"
"629","440.06E+03","174.3932E-06","4.168843E-03"
"630","443.21E+03","237.8561E-06","4.287394E-03"
"631","446.38E+03","330.0304E-06","4.335521E-03"
"632","449.57E+03","356.0936E-06","4.324874E-03"
"633","452.79E+03","350.1137E-06","4.364873E-03"
"634","456.03E+03","305.3107E-06","4.420850E-03"
"635","459.29E+03","279.8591E-06","4.560414E-03"
"636","462.58E+03","341.0832E-06","4.731640E-03"
"637","465.89E+03","485.9435E-06","4.847677E-03"
"638","469.22E+03","617.4836E-06","4.890518E-03"
"639","472.58E+03","703.4344E-06","5.014778E-03"
"640","475.96E+03","1.103058E-03","5.118475E-03"
"641","479.37E+03","1.500136E-03","4.633334E-03"
"642","482.80E+03","1.140968E-03","4.178821E-03"
"643","486.25E+03","856.0143E-06","4.212027E-03"
"644","489.73E+03","692.7002E-06","4.326678E-03"
"645","493.23E+03","565.8409E-06","4.434375E-03"
"646","496.76E+03","582.7380E-06","4.697084E-03"
"647","500.32E+03","867.1887E-06","4.752660E-03"
"648","503.90E+03","901.6508E-06","4.425725E-03"
"649","507.50E+03","550.8287E-06","4.397439E-03"
"650","511.13E+03","467.1315E-06","4.609582E-03"
"651","514.79E+03","416.2090E-06","4.688919E-03"
"652","518.47E+03","352.4888E-06","4.877370E-03"
"653","522.18E+03","455.0852E-06","5.088463E-03"
"654","525.92E+03","648.4506E-06","5.086395E-03"
"655","529.68E+03","653.4793E-06","4.965971E-03"
"656","533.47E+03","467.6166E-06","4.984138E-03"
"657","537.29E+03","363.3803E-06","5.151100E-03"
"658","541.14E+03","356.5945E-06","5.389434E-03"
"659","545.01E+03","461.8157E-06","5.593892E-03"
"660","548.91E+03","601.1241E-06","5.681176E-03"
"661","552.83E+03","619.0430E-06","5.881431E-03"
"662","556.79E+03","958.8350E-06","6.176005E-03"
"663","560.77E+03","1.479574E-03","6.107774E-03"
"664","564.79E+03","1.766803E-03","5.830909E-03"
"665","568.83E+03","2.307826E-03","5.438439E-03"
"666","572.90E+03","1.800512E-03","4.242751E-03"
"667","577.00E+03","896.1136E-06","4.354778E-03"
"668","581.13E+03","544.6835E-06","4.766376E-03"
"669","585.28E+03","458.7923E-06","5.062493E-03"
"670","589.47E+03","466.4991E-06","5.263030E-03"
"671","593.69E+03","397.8722E-06","5.396810E-03"
"672","597.94E+03","367.9804E-06","5.599745E-03"
"673","602.22E+03","403.0632E-06","5.798081E-03"
"674","606.52E+03","449.8465E-06","5.927718E-03"
"675","610.86E+03","510.3549E-06","6.157242E-03"
"676","615.24E+03","829.8158E-06","6.177725E-03"
"677","619.64E+03","644.6868E-06","6.042666E-03"
"678","624.07E+03","545.8438E-06","6.295718E-03"
"679","628.54E+03","588.3653E-06","6.533084E-03"
"680","633.03E+03","633.3072E-06","6.820983E-03"
"681","637.56E+03","793.9443E-06","7.251543E-03"
"682","642.12E+03","1.306891E-03","7.872892E-03"
"683","646.72E+03","2.976117E-03","8.395558E-03"
"684","651.35E+03","4.732138E-03","5.493883E-03"
"685","656.01E+03","2.332011E-03","4.019630E-03"
"686","660.70E+03","1.147639E-03","4.677209E-03"
"687","665.43E+03","776.6257E-06","5.295927E-03"
"688","670.19E+03","755.7805E-06","5.851134E-03"
"689","674.99E+03","1.157757E-03","6.243265E-03"
"690","679.81E+03","1.840954E-03","5.844112E-03"
"691","684.68E+03","1.125262E-03","5.048287E-03"
"692","689.58E+03","523.2905E-06","5.415709E-03"
"693","694.51E+03","377.4528E-06","5.786418E-03"
"694","699.48E+03","327.9019E-06","6.012698E-03"
"695","704.49E+03","284.3967E-06","6.236138E-03"
"696","709.53E+03","322.9046E-06","6.431801E-03"
"697","714.60E+03","333.0356E-06","6.495443E-03"
"698","719.72E+03","241.3175E-06","6.637511E-03"
"699","724.87E+03","215.7932E-06","6.821503E-03"
"700","730.05E+03","212.9962E-06","6.996733E-03"
"701","735.28E+03","228.2467E-06","7.179435E-03"
"702","740.54E+03","297.2428E-06","7.362644E-03"
"703","745.84E+03","423.1515E-06","7.467025E-03"
"704","751.17E+03","455.0129E-06","7.454111E-03"
"705","756.55E+03","375.1052E-06","7.533815E-03"
"706","761.96E+03","371.0872E-06","7.671401E-03"
"707","767.41E+03","296.4225E-06","7.763702E-03"
"708","772.90E+03","252.5069E-06","7.958174E-03"
"709","778.43E+03","245.3425E-06","8.145641E-03"
"710","784.00E+03","249.9578E-06","8.346352E-03"
"711","789.61E+03","283.1511E-06","8.550413E-03"
"712","795.26E+03","330.2835E-06","8.745238E-03"
"713","800.95E+03","379.6360E-06","8.956897E-03"
"714","806.69E+03","472.3181E-06","9.177312E-03"
"715","812.46E+03","649.3638E-06","9.398256E-03"
"716","818.27E+03","818.3014E-06","9.424493E-03"
"717","824.13E+03","791.7634E-06","9.502031E-03"
"718","830.02E+03","844.7609E-06","9.750298E-03"
"719","835.96E+03","1.008300E-03","9.851526E-03"
"720","841.94E+03","1.014956E-03","9.936769E-03"
"721","847.97E+03","981.4204E-06","10.20660E-03"
"722","854.03E+03","1.322822E-03","10.48356E-03"
"723","860.15E+03","1.455551E-03","10.20502E-03"
"724","866.30E+03","1.035024E-03","10.44111E-03"
"725","872.50E+03","1.202707E-03","11.11315E-03"
"726","878.74E+03","1.981945E-03","10.91966E-03"
"727","885.03E+03","1.308776E-03","10.63742E-03"
"728","891.36E+03","1.099772E-03","11.22152E-03"
"729","897.74E+03","1.039805E-03","11.61422E-03"
"730","904.16E+03","1.063440E-03","12.16625E-03"
"731","910.63E+03","1.193159E-03","12.60854E-03"
"732","917.15E+03","1.082342E-03","13.15452E-03"
"733","923.71E+03","1.321632E-03","14.09639E-03"
"734","930.32E+03","1.908993E-03","14.71655E-03"
"735","936.98E+03","2.306865E-03","15.33178E-03"
"736","943.68E+03","2.903625E-03","16.04952E-03"
"737","950.43E+03","3.827021E-03","16.32189E-03"
"738","957.23E+03","4.031251E-03","15.71182E-03"
"739","964.08E+03","2.968323E-03","16.90676E-03"
"740","970.98E+03","2.755679E-03","18.97674E-03"
"741","977.93E+03","3.515244E-03","21.88721E-03"
"742","984.93E+03","4.467351E-03","25.26168E-03"
"743","991.97E+03","8.813226E-03","31.42857E-03"
"744","999.07E+03","17.44680E-03","32.99457E-03"
"745","1.0062E+06","25.65716E-03","36.27607E-03"
"746","1.0134E+06","52.17456E-03","37.72847E-03"
"747","1.0207E+06","55.64414E-03","-14.06565E-03"
"748","1.0280E+06","31.21993E-03","-15.48585E-03"
"749","1.0353E+06","19.69632E-03","-15.75568E-03"
"750","1.0427E+06","13.82424E-03","-7.280428E-03"
"751","1.0502E+06","14.26415E-03","-9.478856E-03"
"752","1.0577E+06","12.10514E-03","-9.653398E-03"
"753","1.0653E+06","8.566070E-03","-7.389268E-03"
"754","1.0729E+06","8.999201E-03","-6.557663E-03"
"755","1.0806E+06","6.661478E-03","-8.569830E-03"
"756","1.0883E+06","2.655455E-03","-6.810496E-03"
"757","1.0961E+06","1.587546E-03","-4.223805E-03"
"758","1.1039E+06","1.305250E-03","-2.708453E-03"
"759","1.1118E+06","924.8458E-06","-1.597332E-03"
"760","1.1198E+06","655.1224E-06","-515.2677E-06"
"761","1.1278E+06","598.2552E-06","415.1724E-06"
"762","1.1359E+06","615.9352E-06","1.187336E-03"
"763","1.1440E+06","757.5786E-06","1.788343E-03"
"764","1.1522E+06","804.6124E-06","2.152145E-03"
"765","1.1604E+06","809.8204E-06","2.573579E-03"
"766","1.1687E+06","723.4807E-06","2.879305E-03"
"767","1.1771E+06","695.5619E-06","3.264400E-03"
"768","1.1855E+06","742.5659E-06","3.627478E-03"
"769","1.1940E+06","804.9219E-06","3.870509E-03"
"770","1.2025E+06","768.7223E-06","3.962591E-03"
"771","1.2112E+06","560.0566E-06","4.260126E-03"
"772","1.2198E+06","574.5315E-06","4.686927E-03"
"773","1.2285E+06","701.6091E-06","4.930319E-03"
"774","1.2373E+06","800.5584E-06","5.071227E-03"
"775","1.2462E+06","929.2888E-06","5.162652E-03"
"776","1.2551E+06","747.8348E-06","5.058382E-03"
"777","1.2641E+06","502.3815E-06","5.328819E-03"
"778","1.2731E+06","472.8523E-06","5.664143E-03"
"779","1.2822E+06","573.3059E-06","5.920676E-03"
"780","1.2914E+06","674.4748E-06","5.915938E-03"
"781","1.3007E+06","475.5255E-06","5.992687E-03"
"782","1.3100E+06","395.0576E-06","6.232895E-03"
"783","1.3193E+06","375.1934E-06","6.429026E-03"
"784","1.3288E+06","356.4733E-06","6.610243E-03"
"785","1.3383E+06","360.4524E-06","6.780161E-03"
"786","1.3479E+06","327.4442E-06","6.921368E-03"
"787","1.3575E+06","296.8017E-06","7.117220E-03"
"788","1.3672E+06","322.7070E-06","7.306232E-03"
"789","1.3770E+06","359.8137E-06","7.470258E-03"
"790","1.3869E+06","453.9949E-06","7.571695E-03"
"791","1.3968E+06","368.1336E-06","7.583823E-03"
"792","1.4068E+06","299.6340E-06","7.764826E-03"
"793","1.4168E+06","301.8813E-06","7.939738E-03"
"794","1.4270E+06","290.7084E-06","8.058516E-03"
"795","1.4372E+06","274.3878E-06","8.212192E-03"
"796","1.4475E+06","263.2776E-06","8.360986E-03"
"797","1.4578E+06","265.1104E-06","8.528788E-03"
"798","1.4683E+06","301.1077E-06","8.688276E-03"
"799","1.4788E+06","366.4860E-06","8.805814E-03"
"800","1.4893E+06","378.1773E-06","8.858159E-03"
"801","1.5000E+06","329.7099E-06","8.950905E-03"

